total            | launch_price             | current_price_eth              | current_price_usd           | price_change_1d | price_change_24h | lock_amount      | burn_amount  | tx_amount_24h      | tx_volume_u_24h    | locked_percent     | market_cap                        | fdv                               | tvl              | main_pair_tvl    | token                                        | chain  | decimal | name                        | symbol | holders | logo_url                                                                                       | risk_score | launch_at  | created_at | tx_count_24h | lock_platform        | is_mintable | updated_at | main_pair                                   
1000000000       | 0                        | 0.00000002916693475699392      | 0.000005290881964918697     | -23.54          | -23.54           | 0                | 0            | 2468558484.16586   | 19628.732213825406 | 0                  | 5290.881964918697000000000        | 5290.881964918697000000000        | 246.604233       | 246.604233       | GLjWvRsb9acwwfXuo7YRCuzjpwEjxeKuhkM3f8YRbonk | solana | 6       | movement                    | trump  | 1       | https://www.iconaves.com/ipfs/bonk/GLjWvRsb9acwwfXuo7YRCuzjpwEjxeKuhkM3f8YRbonk_888.webp       | 0          |            | 1753043777 | 28           |                      |             | 1753044103 | 86CZLs9XHfJEwBsaomwhAMPQ5U6QSCYXE4qoq8G2y3co
1000000000       | 0.00000493417178117029   | 0.00000002823961058207827      | 0.000004558869259235214     | -7.61           | -7.61            | 0                | 0            | 1836724464.444416  | 19623.242944       | 0                  | 4558.869259235214000000000        | 4558.869259235214000000000        | 2.890488         | 2.890488         | 38ebgUBhEp4QysjFdrMpcpRiuMTXfVeL12qjHhQqpump | solana | 6       | Reconciled Trump Musk Beach | Trump  | 5       | https://www.iconaves.com/ipfs/pump/38ebgUBhEp4QysjFdrMpcpRiuMTXfVeL12qjHhQqpump_147.webp       | 0          | 1749675751 | 1749675751 | 288          |                      |             | 1749678190 | FiGmHTQUFuLQXz4J9qiADP2Bt7hBqw3b2AqXVgGgEcrL
1000000000       | 0.000004902187072547587  | 0.00000002804042386878086      | 0.000004090432172391958     | -9.34           | -16.56           | 0                | 0            | 1695080426.490301  | 17615.723619       | 0                  | 4090.432172391958000000000        | 4090.432172391958000000000        | 0.564521         | 0.564521         | 3nFRXHwyyS27Q7VWGojHWRV4epEyZN6drt18ifRRpump | solana | 6       | THE TRUMP EFFECT            | TRUMP  | 2       | https://www.iconaves.com/ipfs/pump/3nFRXHwyyS27Q7VWGojHWRV4epEyZN6drt18ifRRpump_147.webp       | 0          | 1749676971 | 1749676971 | 141          |                      |             | 1749901948 | FkLUkRkCz9Uri4EJEaMw4E1UJCxKE2YnnYqrTaJgqdLq
1000000000       | 0.000008494575980271364  | 0.000000028891233609137655     | 0.0000058305817943274066    | 1.0             | -89.64           | 0                | 0            | 760579364.658453   | 15785.369120437872 | 0                  | 5830.5817943274066000000000       | 5830.5817943274066000000000       | 199.869214       | 199.869214       | FLRUrFuqx7mE31jtWc4Dv83B2G5UFQa7H5ayu5pw1bbf | solana | 6       | THE HUNTER                  | TRUMP  | 954     | https://www.iconaves.com/ipfs/thumbs/FLRUrFuqx7mE31jtWc4Dv83B2G5UFQa7H5ayu5pw1bbf_102x127.webp | 40         | 1753157951 | 1753157951 | 2387         |                      | 0           | 1753256937 | Er5ZDmM6bDnokcHQ1e8sdXL7ZpsHzUT4hs68vxPc1GFx
1000000000       | 0.000005109803480683976  | 0.000000032118254981107124     | 0.000004895731950889735     | -0.82           | -16.15           | 0                | 0            | 2709247240.262341  | 15266.066061       | 0                  | 4895.731950889735000000000        | 4895.731950889735000000000        | 115.460217       | 115.460217       | 76z3mSLg5XNAKE3FMFvDxM3kJ2SbLxUqbprzWDMT5Pe6 | solana | 6       | trump repeated              | trump  | 1       | https://www.iconaves.com/ipfs/bonk/76z3mSLg5XNAKE3FMFvDxM3kJ2SbLxUqbprzWDMT5Pe6_147.webp       | 0          | 1748990182 | 1748990182 | 12           |                      |             | 1750030101 | 74tnM8fANKEUtZiQuDjqBByAGbyhdxNbimZyFN5tQpaM
1000000000       | 0                        | 0.00000002761628579890129      | 0.000004070856946239578     | -16.24          | -16.24           | 0                | 0            | 2195311377.1926956 | 14495.418151       | 0                  | 4070.856946239578000000000        | 4070.856946239578000000000        | 364.379744       | 364.379744       | HCy53trR69qqThFbvhYG1eKPu9EJojbJMwrC3MfYbonk | solana | 6       | Official Trump Coin         | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/HCy53trR69qqThFbvhYG1eKPu9EJojbJMwrC3MfYbonk_170x128.webp | 0          |            | 1751755003 | 132          |                      |             | 1751755075 | GhaQ4R3QHn26n18i8tnikitbVBXPgQvTFuMH4fBfUnXG
1000000002       | 0.000010245186280008772  | 0.00000010359797562407353      | 0.000015138688307668359     | 47.76           | 10.23            | 0                | 0            | 962245861.539037   | 13656.327391826206 | 0                  | 15138.688337945735615336718       | 15138.688337945735615336718       | 0.0              | 0.0              | 49csQuiWsq5kCBNwFsnb6ydjypXqRiHWEprVYoKY6sRP | solana | 6       | OFFICIAL TRUMP              | TRUMP  | 8       | https://www.iconaves.com/ipfs/thumbs/49csQuiWsq5kCBNwFsnb6ydjypXqRiHWEprVYoKY6sRP_128x128.webp | 0          | 1750816348 | 1750816347 | 404          |                      |             | 1750903179 | Ca7vgr68MGpkd9NWQVgqkmi3YXJXoCzP6gZV2d5fX8g6
1000000000       | 0                        | 0.000000009470944765367445     | 0.0000016764317711822117    | -59.7           | -59.7            | 0                | 0            | 2741857748.566176  | 12724.258295373242 | 0                  | 1676.4317711822117000000000       | 1676.4317711822117000000000       | 127.958741       | 127.958741       | DW8RECsRVuHLgS4NeMPxBcZjxWaJWyvQJS35NFj2aray | solana | 6       | donald                      | trump  | 1       | https://www.iconaves.com/ipfs/bonk/DW8RECsRVuHLgS4NeMPxBcZjxWaJWyvQJS35NFj2aray_147.webp       | 0          |            | 1747890836 | 16           |                      |             | 1747891249 | EPiL56kEPjJwQVSrfpyukRYRtiWWqxBB9pMU3xpy6zpz
1000000000       | 0.000005971397227844847  | 0.000000027612927940694215     | 0.000004857057376893213     | -18.66          | -18.66           | 0                | 0            | 1660049479.584962  | 12332.757159       | 0                  | 4857.057376893213000000000        | 4857.057376893213000000000        | 310.103282       | 310.103282       | PQai3PMQDcz1VE5cuw2o7s1X3WX25mQNuWgAbb8bonk  | solana | 6       | Standing On Business        | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/PQai3PMQDcz1VE5cuw2o7s1X3WX25mQNuWgAbb8bonk_102x128.webp  | 55         | 1752875731 | 1752875731 | 23           |                      | 0           | 1752875768 | HuzBsyLNTSr2h2PH2813dLUve9axBsebe94jq5dvE2Ed
1000000002       | 0.00001003559906978554   | 0.000000108731823037939        | 0.00001564736578295227      | 55.92           | -0.82            | 0                | 0            | 770993439.642278   | 12132.755437285923 | 0                  | 15647.36581424700156590454        | 15647.36581424700156590454        | 0.0              | 0.0              | 3pBLo5KxQtcN1EWr8VEm2zYpjjYwQ2h6XrhkDhGPgKFm | solana | 6       | Trump                       | Trump  | 7       | https://www.iconaves.com/ipfs/thumbs/3pBLo5KxQtcN1EWr8VEm2zYpjjYwQ2h6XrhkDhGPgKFm_128x128.webp | 0          | 1750794531 | 1750794529 | 294          |                      |             | 1750882934 | B9AivqcazaPqWLZpj246wQGoszTMZwWTiY7ycTkZUwXP
1000000002       | 0.000010224426666253454  | 0.00000011100727216255332      | 0.00001636421355830014      | 60.05           | -1.2             | 0                | 0            | 732901410.778107   | 12131.192432777405 | 0                  | 16364.21359102856711660028        | 16364.21359102856711660028        | 26290.781787     | 26290.781787     | GfYqpYPLvYCSG4DtEeoFKK2j2AEoiSFmjfD5FQcffpj  | solana | 6       | Trump                       | Trump  | 6       | https://www.iconaves.com/ipfs/thumbs/GfYqpYPLvYCSG4DtEeoFKK2j2AEoiSFmjfD5FQcffpj_128x128.webp  | 0          | 1750905044 | 1750905039 | 289          |                      |             | 1750993320 | H54Zd3FkFToUQhdib29ytt8XAk7j2hSyWdLvhVbkCw3k
1000000000       | 0                        | 0.000000027690435673391373     | 0.00000463115717034228      | -11.04          | -11.04           | 0                | 0            | 1389124458.9650855 | 11733.485845       | 0                  | 4631.15717034228000000000         | 4631.15717034228000000000         | 302.505117       | 302.505117       | G6NE4a8qghFsaFtaMcsrtGC6xtWKNicx8JiydfRfbonk | solana | 6       | TRUMP: THE GAME             | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/G6NE4a8qghFsaFtaMcsrtGC6xtWKNicx8JiydfRfbonk_130x127.webp | 0          |            | 1752676762 | 56           |                      |             | 1752676799 | 72QeARDH88GQFofQMWLRStDHv24aBZdsq6XRckv6Uqdz
1000000000       | 0.00000466757707998833   | 0.00000002852751420765364      | 0.000004278393502984657     | -8.34           | -8.34            | 0                | 0            | 1849883123.989512  | 11045.69468651348  | 0                  | 4278.393502984657000000000        | 4278.393502984657000000000        | 145.508713       | 145.508713       | 6au8FCqa4SGYRaWGVTWmwYC5kaqvh9o36acLdaZiAuqk | solana | 6       | Trumponomics                | TRUMP  | 2       | https://www.iconaves.com/ipfs/thumbs/6au8FCqa4SGYRaWGVTWmwYC5kaqvh9o36acLdaZiAuqk_128x128.webp | 0          | 1751914293 | 1751914293 | 58           |                      |             | 1751914632 | NVuHLMssdiutXEuj8ij5s7gPdWsHxeqCLhErzbB9ATT 
1000000000       | 0.000005373486551441377  | 0.0000000276801858147928       | 0.0000049893924588348615    | -7.15           | -7.15            | 0                | 0            | 1667859162.497072  | 10721.64204607496  | 0                  | 4989.3924588348615000000000       | 4989.3924588348615000000000       | 196.653131       | 196.653131       | 7DdyuS6jsjRKmh1qzRNeADsbg4kNgvf1bXeiAvdAbonk | solana | 6       | Trump on Bonk               | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/7DdyuS6jsjRKmh1qzRNeADsbg4kNgvf1bXeiAvdAbonk_127x128.webp | 40         | 1753056733 | 1753056733 | 116          |                      | 0           | 1753057073 | BngiAMjJjre2krgYzhXm4yFeuD8JwfKVMWfBUViLZJ16
1000000000       | 0                        | 0.000000027695324042525536     | 0.000004512100352266409     | -10.94          | -10.94           | 0                | 0            | 1442672829.7269967 | 10634.723085       | 0                  | 4512.100352266409000000000        | 4512.100352266409000000000        | 267.61906        | 267.61906        | 5omSmUMAUjygCicvMf5MHFQMpoemATDpCagbQCupbonk | solana | 6       | McDonalds Currency          | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/5omSmUMAUjygCicvMf5MHFQMpoemATDpCagbQCupbonk_105x127.webp | 0          |            | 1752430597 | 63           |                      |             | 1752430646 | 13GiJ2oe6XXJCC6bdobfqACvJep488yAcNVRMPe51CP4
1000000006       | 0.00001021766907039472   | 0.00000010110541270441228      | 0.000014695543224024781     | 43.82           | -4.85            | 0                | 0            | 696396427.765572   | 10316.153848002918 | 0                  | 14695.543312198040344148686       | 14695.543312198040344148686       | 0.0              | 0.0              | NsdxVSvWCLA6Qp17QVqjwbXjJruDNSAZJ2X6NNHQwiR  | solana | 6       | OFFICIAL TRUMP              | TRUMP  | 10      | https://www.iconaves.com/ipfs/thumbs/NsdxVSvWCLA6Qp17QVqjwbXjJruDNSAZJ2X6NNHQwiR_128x128.webp  | 0          | 1750828738 | 1750828725 | 193          |                      |             | 1750915588 | 39eg6qoD219NeTcQovW74eSUV4ZN2o8Ef14B26v4t8kY
1000000000       | 0.000004432770158706629  | 0.000000027935326161777413     | 0.000004312609539415825     | 0.45            | -2.71            | 0                | 0            | 1179238382.119477  | 10178.066552       | 0                  | 4312.609539415825000000000        | 4312.609539415825000000000        | 0.597412         | 0.597412         | R3gPzCCZyn4fcBibdp5zALjGUVUZPpenLHteUXvpump  | solana | 6       | The Real Memelord           | Trump  | 1       | https://www.iconaves.com/ipfs/pump/R3gPzCCZyn4fcBibdp5zALjGUVUZPpenLHteUXvpump_147.webp        | 0          | 1749080005 | 1749080006 | 44           |                      |             | 1749091273 | 7kCMTumFBYBWC3ydEuyXhRfndMNPErCHdsce6jVzKajB
1000000000       | 0                        | 0.000000027882090523918538     | 0.000004179229652083292     | -9.01           | -9.01            | 0                | 0            | 1263816903.7679405 | 9995.440435        | 0                  | 4179.229652083292000000000        | 4179.229652083292000000000        | 251.266033       | 251.266033       | 35dS34qfqNeVqPpVrZ3vSQWnxxvL992H3EYqRctmt2Z8 | solana | 6       | trump                       | trump  | 1       | https://www.iconaves.com/ipfs/thumbs/35dS34qfqNeVqPpVrZ3vSQWnxxvL992H3EYqRctmt2Z8_127x127.webp | 0          |            | 1751911237 | 61           |                      |             | 1751911326 | DxfsEw5dkZPf5PrdW9Wv8qYLbrAegMghho9KETVSGykj
1000000000       | 0.000006834720984081189  | 0.00000003497090504103171      | 0.000006351246576594416     | -7.07           | -7.07            | 0                | 0            | 1347321612.897332  | 9971.558720896219  | 0                  | 6351.246576594416000000000        | 6351.246576594416000000000        | 125.433647       | 125.433647       | 2BKkkDAwiGUoTQES2U8k2V9NV76oT4Gc1WQBdzd7bonk | solana | 6       | meme movement               | trump  | 1       | https://www.iconaves.com/ipfs/thumbs/2BKkkDAwiGUoTQES2U8k2V9NV76oT4Gc1WQBdzd7bonk_192x128.webp | 0          | 1753043780 | 1753043780 | 14           |                      |             | 1753044103 | 8EF8En5snFm673XxtVLY8SJbU1RPueLRmgsqYtEzP88p
1000000003       | 0.00033410109284634656   | 0.0000041092616855944244       | 0.0006630188168508954       | 98.45           | -12.18           | 0                | 0            | 14327376.189606    | 9762.59488052339   | 0                  | 663018.8188399518505526862        | 663018.8188399518505526862        | 0.000002         | 0.000002         | 8wh7czBxnsR8e7R3c5bvjFzqf99CXg5b9uudT1HjorRL | solana | 6       | OFFICIAL TRUMP⚡️            | TRUMP  | 9       | https://www.iconaves.com/ipfs/thumbs/8wh7czBxnsR8e7R3c5bvjFzqf99CXg5b9uudT1HjorRL_128x128.webp | 0          | 1752366840 | 1752366775 | 256          |                      |             | 1752453462 | DDFxQUW3RNqoXmon5BG2j7GZW2QBbwustfKMuiGJ7ACs
1000000000       | 0.000004826283420563088  | 0.000000027958993997371747     | 0.000004523177344025929     | -6.28           | -6.28            | 0                | 0            | 1464748061.6315188 | 9749.25146         | 0                  | 4523.177344025929000000000        | 4523.177344025929000000000        | 0.626053         | 0.626053         | Absgpm6Ea8794F3pwFY2NAAk8m8PMwjnHqA7HMkmpump | solana | 6       | Just Not A Nice Guy         | TRUMP  | 1       | https://www.iconaves.com/ipfs/pump/Absgpm6Ea8794F3pwFY2NAAk8m8PMwjnHqA7HMkmpump_147.webp       | 0          | 1748607878 | 1748607878 | 99           |                      |             | 1748619249 | Fz3ojSrHtsQBHTH4tKUhZW9g3iShdN2EAxnLQXUxXvdn
999999999        | 0.00005983604631383389   | 0.0000230551118441006          | 0.0036842698752557355       | 6057.27         | 50.46            | 0                | 0            | 3119854.644777994  | 9379.622373204955  | 0                  | 3684269.8715714656247442645       | 3684269.8715714656247442645       | 14.294734        | 14.294734        | HJBKL6m31GYHGAjxcSVcdiF8JyziPqvmaNqZHHjJMm4P | solana | 9       | Trump                       | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/HJBKL6m31GYHGAjxcSVcdiF8JyziPqvmaNqZHHjJMm4P_128x128.webp | 0          | 1749748114 | 1749748114 | 54           |                      |             | 1751238375 | AXGJhcx1bkWxVksF2jG5RTMF5bQnFJ8vKcyoYjHqJ4qH
1000000000       | 0.0000809399099038505    | 17.192982456140353             | 3451.0714070951612          | 4263744956.3    | 4263744956.3     | 0                | 0            | 107979765.554839   | 9319.888676        | 0                  | 3451071407095.1612000000000       | 3451071407095.1612000000000       | 1.681262         | 1.681262         | 9DmjPh3TAFYPEUoSmqj76wnPvMvU5rb3qozbt5S3pA6V | solana | 6       | Your Phone Linging          | Trump  | 9       | https://www.iconaves.com/ipfs/thumbs/temp_9DmjPh3TAFYPEUoSmqj76wnPvMvU5rb3qozbt5S3pA6V.xxx     | 55         | 1753191485 | 1753191477 | 49           |                      | 0           | 1753191513 | 5NtXEP7FVK5eYHPkH1qAYrYiSYi5vLYKapzVFWZNLB6D
1000000000       | 0.000030379231102306273  | 0.0002575891541408783          | 0.03893263852722785         | 128055.44       | 128055.44        | 0                | 0            | 284806153.0498611  | 9071.4729          | 0                  | 38932638.52722785000000000        | 38932638.52722785000000000        | 0.000265         | 0.000265         | 4z1ktbdtiUThGj1WnJDEWNWnPwohnyBDuMxzRCBFinsB | solana | 6       | Rocker trumph               | TRUMP  | 4       | https://www.iconaves.com/ipfs/thumbs/4z1ktbdtiUThGj1WnJDEWNWnPwohnyBDuMxzRCBFinsB_128x128.webp | 0          | 1751984746 | 1751984713 | 161          |                      |             | 1751984778 | CzjzeaXQ8nYKEcrE7niP9JEWMb9umRTYdAU42EGdsWCM
1000000000       | 0.000005374528826758565  | 0.000000027637346494459168     | 0.000004773846033334312     | -11.18          | -11.18           | 0                | 0            | 1249538487.775474  | 8990.836197        | 0                  | 4773.846033334312000000000        | 4773.846033334312000000000        | 225.837456       | 225.837456       | EccM5qjFamRDhFGDAdnw9hsJLTS5LCts1tWKsuFKbonk | solana | 6       | Trump got shot!             | Trump  | 1       | https://www.iconaves.com/ipfs/bonk/EccM5qjFamRDhFGDAdnw9hsJLTS5LCts1tWKsuFKbonk_147.webp       | 55         | 1746989260 | 1746989260 | 94           |                      | 0           | 1746990902 | CD4pANfhMGGa2V6kebvXfpFeeVYKmZngMYq7UkE9xhXi
1000000000       | 0                        | 0.000000027679795420463626     | 0.000004608049692778594     | -13.57          | -13.57           | 0                | 0            | 1280711946.5978675 | 8718.701301        | 0                  | 4608.049692778594000000000        | 4608.049692778594000000000        | 219.380857       | 219.380857       | BAYYEDGuZWf2x3fsxxEDf1EpKdEnWDipwS2s5idDbonk | solana | 6       | Trump The Corgi             | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/BAYYEDGuZWf2x3fsxxEDf1EpKdEnWDipwS2s5idDbonk_103x127.webp | 0          |            | 1752245814 | 65           |                      |             | 1752246263 | Bs1A1dziDUeB6TMZVUxcTUk8cLCcgj8zVssaq7d2UyuA
1000000000       | 0.000005228627192743895  | 0.00000002764663351662271      | 0.000004781551531877493     | -8.55           | -8.55            | 0                | 0            | 1412753524.659964  | 8616.307054143108  | 0                  | 4781.551531877493000000000        | 4781.551531877493000000000        | 108.180188       | 108.180188       | Azp2TAhX8QbZZuSFY4WF2UT14KQx1Vn4cNp3KriAbonk | solana | 6       | Trump Epstein Companion     | Trump  | 1       | https://www.iconaves.com/ipfs/bonk/Azp2TAhX8QbZZuSFY4WF2UT14KQx1Vn4cNp3KriAbonk_888.webp       | 40         | 1752735905 | 1752735905 | 48           |                      | 0           | 1752736223 | GA75dxsgf3YnZ8CUo7Q9mBcwuW12SMQZbJYcovtFyuKd
1000000000       | 0                        | 0.000000027699602295539866     | 0.000004897127499570402     | -29.88          | -29.88           | 0                | 0            | 1235580953.926334  | 8500.632577587174  | 0                  | 4897.127499570402000000000        | 4897.127499570402000000000        | 107.939921       | 107.939921       | 7rprUqa4QAk6iyr98LqhbQDAiQXxPTyBWBC4NfQQbonk | solana | 6       | trump                       | trump  | 1       | https://www.iconaves.com/ipfs/thumbs/7rprUqa4QAk6iyr98LqhbQDAiQXxPTyBWBC4NfQQbonk_89x128.webp  | 0          |            | 1752873892 | 12           |                      |             | 1752874237 | C1v3RFK8zs64K37bFCqiS6WjadSkfTTKfC8wc9TggUdq
1000000000       | 0.000005155418332449588  | 0.00000002761336857642141      | 0.0000045878075481896585    | -11.01          | -11.01           | 0                | 0            | 1170733152.989136  | 8496.060033        | 0                  | 4587.8075481896585000000000       | 4587.8075481896585000000000       | 213.867853       | 213.867853       | 6NZG5QDDeTqbsSsvTWqP2gCx4gguyUo6nFVydJ23bonk | solana | 6       | Justice for Trump           | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/6NZG5QDDeTqbsSsvTWqP2gCx4gguyUo6nFVydJ23bonk_95x127.webp  | 0          | 1752239146 | 1752239146 | 73           |                      |             | 1752239230 | FXHPeakBLNnrNj3eXvji6RL7capHzfByiC6E5Fs77cJs
1000000000       | 0.000004876523781086134  | 0.000000027622918803257804     | 0.000004530998459064377     | -7.09           | -7.09            | 0                | 0            | 1081596297.737425  | 8485.202016        | 0                  | 4530.998459064377000000000        | 4530.998459064377000000000        | 219.055438       | 219.055438       | 3Uexwasvvei4atnRvEbiX897mN82f9VZyk25FZWubonk | solana | 6       | TRUMP STABLECOIN            | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/3Uexwasvvei4atnRvEbiX897mN82f9VZyk25FZWubonk_149x127.webp | 0          | 1752261374 | 1752261374 | 48           |                      |             | 1752261401 | 3ZdzBN3awrKxEDKhmLtiKmeASWDYBLByKBTd951oMocA
1000000000       | 0                        | 0.000000027627595638090778     | 0.000005485126502458693     | -11.2           | -11.2            | 0                | 0            | 1073914846.760026  | 8468.385742        | 0                  | 5485.126502458693000000000        | 5485.126502458693000000000        | 213.07202        | 213.07202        | G4icDFtmLwnxApNjG1wMPwJnCUPsxLfHMGPSULHgbonk | solana | 6       | emperor of Brazil           | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/G4icDFtmLwnxApNjG1wMPwJnCUPsxLfHMGPSULHgbonk_227x128.webp | 0          |            | 1753181404 | 57           |                      |             | 1753181450 | 5BH9TsK4cS2WjWi7p22n7tR57uF5cfx3VnkKZ3XJsaMw
1000000000       | 0.0000061334502672113135 | 0.0000000394392169510321       | 0.000005983393385688027     | -2.45           | -2.45            | 0                | 0            | 1358926747.943336  | 8436.772782008291  | 0                  | 5983.393385688027000000000        | 5983.393385688027000000000        | 0.032183         | 0.032183         | Gpsu3p3hCkioqGQ2BWdwWhDR4vNHSPqCwiuYMebHbonk | solana | 6       | justice for trump           | trump  | 1       | https://www.iconaves.com/ipfs/thumbs/Gpsu3p3hCkioqGQ2BWdwWhDR4vNHSPqCwiuYMebHbonk_102x128.webp | 0          | 1751846976 | 1751846976 | 14           |                      |             | 1751963333 | ADJso1ScGbJygt3hZACjrUtyDRWf3pe78N7fCHvo2wa2
1000000002       | 0.000010211990659359429  | 0.00000009864415464207989      | 0.000014379943166319927     | 40.81           | 40.81            | 0                | 0            | 625314156.7884604  | 8104.314068        | 0                  | 14379.943195079813332639854       | 14379.943195079813332639854       | 0.0              | 0.0              | 85FiTuhf8UnrxErGB6tn9XiPk8kL6CpmZS5TpAnJtKbN | solana | 6       | TRUMP CYCLE                 | TRUMP  | 8       | https://www.iconaves.com/ipfs/thumbs/85FiTuhf8UnrxErGB6tn9XiPk8kL6CpmZS5TpAnJtKbN_122x128.webp | 0          | 1750745974 | 1750745957 | 222          |                      |             | 1750746104 | 7owGurZN1qPEkGTT8JosqiQRsurygVLZnQoYCGT3HLDo
1000000000       | 0.000004678764367266184  | 0.000000028046164136536938     | 0.00000487486660015926      | 12.19           | 4.19             | 0                | 0            | 1369478536.170584  | 7854.760257        | 0                  | 4874.86660015926000000000         | 4874.86660015926000000000         | 0.929099         | 0.929099         | ViZ2TNWd9vK27zuSRaxBCDmdJRR8QRSkZ7WQvsUpump  | solana | 6       | ORANGE MAN BABY             | TRUMP  | 1       | https://www.iconaves.com/ipfs/pump/ViZ2TNWd9vK27zuSRaxBCDmdJRR8QRSkZ7WQvsUpump_147.webp        | 0          | 1746702829 | 1746702829 | 55           |                      |             | 1747145068 | BSGr1odbLQAhLHiLm9HQpR3oqz9tNhxA58G88LnpC9yu
1000000000       | 0                        | 0.000000028410042544114362     | 0.000005183965449349285     | -2.01           | -2.01            | 0                | 0            | 976031817.723544   | 7647.481796        | 0                  | 5183.965449349285000000000        | 5183.965449349285000000000        | 2.88279          | 2.88279          | FrD3Z13U9GgoBX31Uz6M8cMbYznToWD3DwMcCg5Vpump | solana | 6       | Market Mover                | TRUMP  | 2       | https://www.iconaves.com/ipfs/pump/FrD3Z13U9GgoBX31Uz6M8cMbYznToWD3DwMcCg5Vpump_147.webp       | 0          |            | 1747157214 | 74           |                      |             | 1747166197 | AYm7wuJSerSnkBJx39mpCDzrwfL7pYQjGUDz4DFH2CFU
1000000002       | 0.00000999864692107577   | 0.00000010813095575824552      | 0.000015415408604741636     | 54.17           | 1.08             | 0                | 0            | 494875862.445412   | 7599.0294578038265 | 0                  | 15415.408635572453209483272       | 15415.408635572453209483272       | 0.0              | 0.0              | GiU5rPkchea9o96oBZaUe6gZFB1GaZYRLNV7uRsJBzdU | solana | 6       | DevilTrumph                 | TRUMP  | 7       | https://www.iconaves.com/ipfs/thumbs/GiU5rPkchea9o96oBZaUe6gZFB1GaZYRLNV7uRsJBzdU_128x128.webp | 0          | 1750967663 | 1750967660 | 210          |                      |             | 1751055878 | Ggk8BNxLvSzkdtiywiaWygvNK5NJYPf3KzbH5v5gZYkH
1000000000       | 0.000005117830124290211  | 0.00000002761050558450201      | 0.000004925055033220966     | 5.69            | -3.77            | 0                | 0            | 1030609716.3954477 | 7567.359137        | 0                  | 4925.055033220966000000000        | 4925.055033220966000000000        | 41.603575        | 41.603575        | J8eQskzrDP5YhGevWnHXMkXH2gN8CbvzVRTFAP9sGE4V | solana | 6       | THE GOLDEN CALF             | TRUMP  | 1       | https://www.iconaves.com/ipfs/thumbs/J8eQskzrDP5YhGevWnHXMkXH2gN8CbvzVRTFAP9sGE4V_118x128.webp | 55         | 1752199583 | 1752199583 | 29           |                      | 0           | 1752985405 | 2UJNKZYEeQFitwSJpfk7CRpNjW1D1SJyFfsgZn2QK9Zn
1000000000       | 0.000005519759864860945  | 0.000000028331143763227428     | 0.000004752245598156272     | -13.9           | -13.9            | 0                | 0            | 1014723790.1235423 | 7546.638279        | 0                  | 4752.245598156272000000000        | 4752.245598156272000000000        | 190.040142       | 190.040142       | B8nvndpQr5BLC6GTTyehwL88Y1akVFUH1Bg3GtKnbonk | solana | 6       | Justice for Trump           | Trump  | 1       | https://www.iconaves.com/ipfs/bonk/B8nvndpQr5BLC6GTTyehwL88Y1akVFUH1Bg3GtKnbonk_147.webp       | 0          | 1752244033 | 1752244033 | 31           |                      |             | 1752244077 | HRPsmiMsPxd2z5nDLBUn1iWazf3igNqMVoqUnmgnuFHM
1000000000       | 0                        | 0.00000003715193999313965      | 0.000006740710235167667     | -2.46           | -2.46            | 0                | 0            | 1102407101.851556  | 7524.903417386155  | 0                  | 6740.710235167667000000000        | 6740.710235167667000000000        | 94.658716        | 94.658716        | 13rkek3rUdWndLFRVcqYTjGz8DKLEwnYaA3skuDibonk | solana | 6       | movement                    | trump  | 1       | https://www.iconaves.com/ipfs/bonk/13rkek3rUdWndLFRVcqYTjGz8DKLEwnYaA3skuDibonk_888.webp       | 0          |            | 1753043797 | 4            |                      |             | 1753044103 | 6Vcb72AgS9mkcRE2UrZ1VEDNxLhEci5NJGG6HDv1kbJo
1000000000       | 0.00000532606436440517   | 0.000000028505390013108068     | 0.0000047465980056040445    | -10.88          | -10.88           | 0                | 0            | 1086481203.558044  | 7507.277769        | 0                  | 4746.5980056040445000000000       | 4746.5980056040445000000000       | 188.956003       | 188.956003       | 6dHDie6wpzn8UjG3ZBCAfRE1jN9wWmXoKnJpKg5vbonk | solana | 6       | Justice for Trump           | Trump  | 1       | https://www.iconaves.com/ipfs/thumbs/6dHDie6wpzn8UjG3ZBCAfRE1jN9wWmXoKnJpKg5vbonk_103x127.webp | 0          | 1752245648 | 1752245648 | 33           |                      |             | 1752245717 | FeUpWTK9ZSoaKZ6ib5eTJDtKBcQNtQNWgw3BkwFQNGu 
